id,proyecto,entidad,sectorial,C2017,D2017,C2018,D2018,C2019,D2019,C2020,D2020,C2021,D2021,ctotal,dtotal
P785S13E360,programa del buen vivir en territorios rurales,ministerio de agricultura y ganaderia,sectorial agropecuario,30177110.790000003,15879943.400000002,45613071.7,7632530.86,48792246.96999999,4205758.79,35815037.21,9107680.479999999,41415000.31,2474739.13,201812466.98000002,39300652.660000004
P785S17E520,programa del buen vivir en territorios rurales,ministerio de transporte y obras publicas,sectorial comunicaciones,52750542.71000001,11716408.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52750542.71000001,11716408.75
P786S13E360,proyecto nacional de semillas para agrocadenas estrategicas,ministerio de agricultura y ganaderia,sectorial agropecuario,357335656.49,235589308.26999998,241679140.50000003,58955611.0,73997907.39999999,41722311.09,0.0,0.0,180349270.31999996,17355250.36,853361974.7099999,353622480.72
P787S13E360,implementacion del centro de produccion de bioinsumos para la agricultura a base de microorganismos beneficos,ministerio de agricultura y ganaderia,sectorial agropecuario,48011245.53000001,2461276.5000000005,3783013.77,796156.3600000001,653407.8,401827.11,0.0,0.0,0.0,0.0,52447667.10000001,3659259.97
P788S13E360,proyecto de inversion en infraestructura para el desarrollo territorial del corredor entre ibarra san lorenzo,ministerio de agricultura y ganaderia,sectorial agropecuario,31036279.220000003,4677339.23,16728508.750000002,1027416.53,11182.94,10328.75,0.0,0.0,0.0,0.0,47775970.910000004,5715084.510000001
P789S13E360,ejecucion del plan nacional de riego y drenaje,ministerio de agricultura y ganaderia,sectorial agropecuario,1533115.2799999998,1065287.16,482868.7799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015984.0599999996,1065287.16
P78S03E024,disenos definitivos de las obras de intercepcion y tratamiento de las aguas residuales para quito y parroquias anexas,secretaria nacional de planificacion y desarrollo senplades,sectorial administrativo,13280425.849999998,9862193.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13280425.849999998,9862193.61
P78S03E066,disenos definitivos de las obras de intercepcion y tratamiento de las aguas residuales para quito y parroquias anexas,instituto nacional de preinversion,sectorial administrativo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P790S13E360,emergencias por inundaciones y sequias en el sector agropecuario,ministerio de agricultura y ganaderia,sectorial agropecuario,0.0,0.0,0.0,0.0,1954989.18,0.0,0.0,0.0,0.0,0.0,1954989.18,0.0
P791S13E360,establecimiento de 120.000 hectareas de plantaciones forestales con fines comerciales a nivel nacional,ministerio de agricultura y ganaderia,sectorial agropecuario,71869325.75999999,47645690.15,34188569.870000005,20507785.56,32303773.86,20074861.02,24518189.61,5140699.99,28983338.75,20297540.150000002,191863197.85000002,113666576.86999999
P792S13E360,implantacion del proceso de reforma institucional del magap,ministerio de agricultura y ganaderia,sectorial agropecuario,33876921.26,20415826.650000002,51275111.099999994,19341728.57,32794256.27,15952150.610000003,0.0,0.0,0.0,0.0,117946288.62999998,55709705.83
P793S13E360,proyecto nacional de ganaderia sostenible,ministerio de agricultura y ganaderia,sectorial agropecuario,84109002.16,52434061.76,41018381.11,18449776.25,33739142.42,12711340.570000002,33141786.570000004,12565522.18,32256817.060000002,11866668.67,224265129.32,108027369.42999999
P794S13E360,proyecto nacional de innovacion tecnologica participativa y productividad agricola,ministerio de agricultura y ganaderia,sectorial agropecuario,518898578.49999994,326022722.91999996,477341516.49,220387599.0,298500212.4699999,141257875.95999998,0.0,0.0,258086957.46,111737369.15,1552827264.92,799405567.0299999
P794S17E520,proyecto nacional de innovacion tecnologica participativa y productividad agricola,ministerio de transporte y obras publicas,sectorial comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P794S18E560,proyecto nacional de innovacion tecnologica participativa y productividad agricola,servicio de contratacion de obras - secob,sectorial desarrollo urbano y vivienda,8246711.84,1525155.6099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8246711.84,1525155.6099999999
P795S13E360,agenda de transformacion productiva amazonica-estrategia integral de reconversion ganadera en la amazonia,ministerio de agricultura y ganaderia,sectorial agropecuario,20505051.71,11930342.839999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20505051.71,11930342.839999998
P796S13E360,proyecto 2kr,ministerio de agricultura y ganaderia,sectorial agropecuario,980923.41,666112.73,12890703.72,908965.8600000001,3747386.16,870808.14,3625852.36,535025.9,3401015.7299999995,737177.88,24645881.38,3718090.51
P797S13E356,fortalecimiento de las capacidades de los pescadores artesanales de las regiones costa y galapagosy de sus embarca,ministerio de acuacultura y pesca.,sectorial agropecuario,0.0,0.0,975453.1399999999,469122.22000000003,4887745.199999999,0.0,0.0,0.0,0.0,0.0,5863198.339999999,469122.22000000003
P797S13E360,fortalecimiento de las capacidades de los pescadores artesanales de las regiones costa y galapagosy de sus embarca,ministerio de agricultura y ganaderia,sectorial agropecuario,52435603.25,29282418.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52435603.25,29282418.84
P797S15E218,fortalecimiento de las capacidades de los pescadores artesanales de las regiones costa y galapagosy de sus embarca,ministerio de produccion comercio exterior inversiones y pesca,sectorial comercio exterior industrializacion pesca y competitividad,0.0,0.0,0.0,0.0,11404738.8,0.0,0.0,0.0,0.0,0.0,11404738.8,0.0
P798S13E360,"obras para la operatividad de los puesrtos pesqueros artesanales de san mateo del canton manta; jaramijo, canton jaramijo, provincia de manabi y anconcito, canton salinas, provincia de santa elena",ministerio de agricultura y ganaderia,sectorial agropecuario,2255480.24,1445884.8599999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2255480.24,1445884.8599999999
P798S18E560,"obras para la operatividad de los puesrtos pesqueros artesanales de san mateo del canton manta; jaramijo, canton jaramijo, provincia de manabi y anconcito, canton salinas, provincia de santa elena",servicio de contratacion de obras - secob,sectorial desarrollo urbano y vivienda,347139311.27,76443275.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347139311.27,76443275.9
P799S13E356,plan de contingencia para los afectados por la eliminacion de la flota langostinera arrastrera industrial,ministerio de acuacultura y pesca.,sectorial agropecuario,0.0,0.0,0.0,0.0,2295291.42,0.0,0.0,0.0,0.0,0.0,2295291.42,0.0
P799S13E360,plan de contingencia para los afectados por la eliminacion de la flota langostinera arrastrera industrial,ministerio de agricultura y ganaderia,sectorial agropecuario,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P799S15E218,plan de contingencia para los afectados por la eliminacion de la flota langostinera arrastrera industrial,ministerio de produccion comercio exterior inversiones y pesca,sectorial comercio exterior industrializacion pesca y competitividad,0.0,0.0,0.0,0.0,5355679.9799999995,0.0,0.0,0.0,0.0,0.0,5355679.9799999995,0.0
P79S03E024,estudios del proyecto multiproposito olmedo,secretaria nacional de planificacion y desarrollo senplades,sectorial administrativo,17166635.400000002,12460763.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17166635.400000002,12460763.97
P79S03E066,estudios del proyecto multiproposito olmedo,instituto nacional de preinversion,sectorial administrativo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7S00E996,proyecto de explotacion minera del aluvial rio santiago,ingresos y transferencias,sectorial tesoro nacional,241193.51999999996,0.0,225555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466748.51999999996,0.0
P800S13E360,estudios de factibilidad y diseno definitivo de los muelles artesanales,ministerio de agricultura y ganaderia,sectorial agropecuario,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P801S13E360,programa nacional de agroenergia,ministerio de agricultura y ganaderia,sectorial agropecuario,3254396.31,0.0,0.0,0.0,126980.19,0.0,0.0,0.0,0.0,0.0,3381376.5,0.0
P802S13E360,implementacion del centro de produccion de bioinsumos para la agricultura a base de microorganismos beneficos.,ministerio de agricultura y ganaderia,sectorial agropecuario,33149574.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323373.1699999999,154255.86000000002,33472947.57,154255.86000000002
P803S13E360,conclusion de obras de la infraestructura de los sistemas de riego a nivel nacional,ministerio de agricultura y ganaderia,sectorial agropecuario,0.0,0.0,0.0,0.0,1215286.2000000002,0.0,389286.19999999995,0.0,0.0,0.0,1604572.4000000001,0.0
P804S13E360,rehabilitacion de la infraestructura de los sistemas de riego a nivel nacional,ministerio de agricultura y ganaderia,sectorial agropecuario,522216.77999999997,385071.89999999997,12790732.479999999,9662284.59,16784441.549999997,223027.6,15013522.26,1360208.68,9099626.58,46121.78,54210539.64999999,11676714.549999999
P805S13E390,fortalecimiento institucional del instituto nacional autonomo de investigaciones agropecuarias -iniap-,instituto nacional de investigaciones agropecuarias - i.n.i.a.p.,sectorial agropecuario,445575.37,330384.72000000003,166375.68,138646.4,0.0,0.0,0.0,0.0,0.0,0.0,611951.05,469031.12
P806S13E390,proyecto de investigacion agropecuaria para el cambio de la matriz productiva,instituto nacional de investigaciones agropecuarias - i.n.i.a.p.,sectorial agropecuario,17298607.38,7687849.319999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17298607.38,7687849.319999999
P807S13E390,produccion de semilla categoria certificada para el proyecto nacional de semillas de agrocadenas estrategicas d,instituto nacional de investigaciones agropecuarias - i.n.i.a.p.,sectorial agropecuario,4861323.03,2631858.38,43296651.83,13330570.38,16054455.760000002,6029548.500000001,0.0,0.0,12832942.790000003,4065491.8,77045373.41000001,26057469.060000002
P808S13E390,implementar una estrategia integral para la conservacion y uso de la agro biodiversidad subutilizada de america,instituto nacional de investigaciones agropecuarias - i.n.i.a.p.,sectorial agropecuario,321883.4799999999,175970.14,71207.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393090.6399999999,175970.14
P809S13E390,fortalecimiento de pequenos productores de banano organico integracion de actores manejo sostenible de plagas y,instituto nacional de investigaciones agropecuarias - i.n.i.a.p.,sectorial agropecuario,284323.6,102289.58,317887.92000000004,6023.96,0.0,0.0,0.0,0.0,0.0,0.0,602211.52,108313.54000000001
P80S03E024,"estudios de factibilidad, impactos ambientales e ingenieria definitivos para la ampliacion, rectificacion y mejoramiento de la carretera guaranda-balzapamba-montalvo-babahoyo",secretaria nacional de planificacion y desarrollo senplades,sectorial administrativo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P80S03E066,"estudios de factibilidad, impactos ambientales e ingenieria definitivos para la ampliacion, rectificacion y mejoramiento de la carretera guaranda-balzapamba-montalvo-babahoyo",instituto nacional de preinversion,sectorial administrativo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P810S13E390,coleccion de especies silvestres relacionadas a papa - arroz -berenjena - frejol -lima y camote en ecuador,instituto nacional de investigaciones agropecuarias - i.n.i.a.p.,sectorial agropecuario,465695.1999999999,129409.75,536996.8200000001,325739.95999999996,0.0,0.0,0.0,0.0,0.0,0.0,1002692.02,455149.70999999996
P811S13E390,promover la resiliencia de los sistemas productivos para disminuir la vulnerabilidad de familias de pequenos pr,instituto nacional de investigaciones agropecuarias - i.n.i.a.p.,sectorial agropecuario,136865.9,77756.15000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136865.9,77756.15000000001
P812S13E390,adquisicion de equipos para el fortalecimiento de laboratorios de investigacion de la estacion experimental san,instituto nacional de investigaciones agropecuarias - i.n.i.a.p.,sectorial agropecuario,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4087137.5100000002,0.0,4087137.5100000002,0.0
P813S13E334,erradicacion de la fiebre aftosa,agencia de regulacion y control fito y zoosanitario,sectorial agropecuario,0.0,0.0,96940565.85,40571658.21,65228873.43,23491805.509999998,66380489.51999999,26518089.940000005,57565963.71999999,27348989.73,286115892.52,117930543.39
P813S13E392,erradicacion de la fiebre aftosa,agencia ecuatoriana de aseguramiento de la calidad del agro,sectorial agropecuario,56743756.97000001,37682686.49999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56743756.97000001,37682686.49999999
P814S13E334,proyecto de control y erradicacion de la peste porcina clasica por zonificacion en ecuador,agencia de regulacion y control fito y zoosanitario,sectorial agropecuario,0.0,0.0,16960065.8,8937955.11,13605444.74,5465059.07,0.0,0.0,12691139.219999999,5825225.37,43256649.76,20228239.55
P814S13E392,proyecto de control y erradicacion de la peste porcina clasica por zonificacion en ecuador,agencia ecuatoriana de aseguramiento de la calidad del agro,sectorial agropecuario,6874595.600000001,4131596.9900000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6874595.600000001,4131596.9900000007
P815S13E334,proyecto nacional de manejo de moscas de la fruta,agencia de regulacion y control fito y zoosanitario,sectorial agropecuario,0.0,0.0,8899793.32,4215604.640000001,9496577.269999998,3786081.1899999995,9302612.42,2963692.25,7671711.579999999,3416813.7100000004,35370694.589999996,14382191.790000001
P815S13E392,proyecto nacional de manejo de moscas de la fruta,agencia ecuatoriana de aseguramiento de la calidad del agro,sectorial agropecuario,6354135.4399999995,3015727.2099999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6354135.4399999995,3015727.2099999995
P816S13E334,proyecto de calidad agroalimentaria,agencia de regulacion y control fito y zoosanitario,sectorial agropecuario,0.0,0.0,22625272.25,7239994.21,23951885.730000004,7517685.67,24930846.52,11693900.78,18073780.02,4823821.01,89581784.52,31275401.669999994
P816S13E392,proyecto de calidad agroalimentaria,agencia ecuatoriana de aseguramiento de la calidad del agro,sectorial agropecuario,12459252.960000003,7517729.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12459252.960000003,7517729.77
P817S04E609,abastecimiento de agua potable y agua tratada a varios cantones,ministerio del ambiente y agua,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P817S14E037,abastecimiento de agua potable y agua tratada a varios cantones,secretaria nacional del agua,sectorial recursos naturales,162030.0,0.0,1740521.08,157339.1,0.0,0.0,0.0,0.0,0.0,0.0,1902551.08,157339.1
P818S04E609,agua y saneamiento en comunidades rurales y pequenos municipios,ministerio del ambiente agua y transicion ecologica,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46497297.6,924437.8600000001,46497297.6,924437.8600000001
P818S14E037,agua y saneamiento en comunidades rurales y pequenos municipios,secretaria nacional del agua,sectorial recursos naturales,105733233.48,6020604.38,102892261.70000002,9954660.48,116713903.04999998,1884925.91,0.0,0.0,0.0,0.0,325339398.23,17860190.77
P819S04E609,plan nacional del agua,ministerio del ambiente y agua,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P819S14E037,plan nacional del agua,secretaria nacional del agua,sectorial recursos naturales,27464361.29,2307728.01,91333081.17,5310239.61,15838.06,980.54,0.0,0.0,0.0,0.0,118813280.52000001,7618948.16
P81S03E024,estudios del proyecto de trasvase rio daule- pedro carbo,secretaria nacional de planificacion y desarrollo senplades,sectorial administrativo,4948003.880000001,0.0,6888899.360000001,0.0,3714668.08,0.0,0.0,0.0,0.0,0.0,15551571.320000002,0.0
P81S03E608,estudios del proyecto de trasvase rio daule- pedro carbo,secretaria tecnica de planificacion planifica ecuador,sectorial administrativo,0.0,0.0,0.0,0.0,1474500.48,0.0,0.0,0.0,0.0,0.0,1474500.48,0.0
P820S04E609,conservacion y desarrollo de la cuenca del rio paute y sus afluentes,ministerio del ambiente agua y transicion ecologica,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,664455.1799999999,100751.13,557032.9,33936.0,1221488.08,134687.13
P820S14E037,conservacion y desarrollo de la cuenca del rio paute y sus afluentes,secretaria nacional del agua,sectorial recursos naturales,3284497.22,559045.45,10927188.68,3817346.3300000005,2735956.67,476025.25,0.0,0.0,0.0,0.0,16947642.57,4852417.03
P821S14E037,proyecto programa de fortalecimiento institucional,secretaria nacional del agua,sectorial recursos naturales,4175991.05,1984340.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4175991.05,1984340.56
P822S04E609,agua potable y saneamiento rural,ministerio del ambiente agua y transicion ecologica,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,4582490.4,0.0,11199178.409999998,0.0,15781668.809999999,0.0
P822S14E037,agua potable y saneamiento rural,secretaria nacional del agua,sectorial recursos naturales,15544681.580000002,221037.4,9568398.86,2286062.3,15027562.420000002,4727542.2299999995,6299598.239999999,0.0,0.0,0.0,46440241.1,7234641.93
P822S17E520,agua potable y saneamiento rural,ministerio de transporte y obras publicas,sectorial comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P822S18E560,agua potable y saneamiento rural,servicio de contratacion de obras - secob,sectorial desarrollo urbano y vivienda,5238909.54,878441.6900000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5238909.54,878441.6900000001
P823S04E609,desarrollo e implementacion de un sistema integrado de gestion de la informacion hidrometeorologica y de calidad,ministerio del ambiente agua y transicion ecologica,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,205347.66999999998,12641.3,56538.73,12573.85,261886.4,25215.15
P823S14E037,desarrollo e implementacion de un sistema integrado de gestion de la informacion hidrometeorologica y de calidad,secretaria nacional del agua,sectorial recursos naturales,2087792.45,590128.1699999999,1423401.33,444794.25,1269180.3499999999,249241.56,0.0,0.0,0.0,0.0,4780374.13,1284163.98
P824S04E609,manejo del recuros hidrico de la cuenca del paute,ministerio del ambiente agua y transicion ecologica,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,441095.52999999997,52281.72,250776.36,57796.899999999994,691871.8899999999,110078.62
P824S14E037,manejo del recuros hidrico de la cuenca del paute,secretaria nacional del agua,sectorial recursos naturales,3730978.51,499005.08999999997,0.0,0.0,0.0,0.0,934834.85,40563.5,4828.62,0.0,4670641.9799999995,539568.59
P825S14E037,gestion integral para el fortalecimiento de los mecanismos financieros redistributivos en la cuenca del rio cata,secretaria nacional del agua,sectorial recursos naturales,1506319.1400000001,970764.8699999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1506319.1400000001,970764.8699999999
P826S14E037,programa de infraestructura rural de saneammiento y agua pirsa,secretaria nacional del agua,sectorial recursos naturales,50141218.27,7310015.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50141218.27,7310015.9
P827S00E996,programa nacional de inversiones en agua saneamiento y residuos solidos - prosaneamiento bid,ingresos y transferencias,sectorial tesoro nacional,0.0,0.0,28547706.360000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28547706.360000003,0.0
P827S14E037,programa nacional de inversiones en agua saneamiento y residuos solidos - prosaneamiento bid,secretaria nacional del agua,sectorial recursos naturales,13737732.81,728305.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13737732.81,728305.81
P828S04E609,soluciones integrales de agua potable y saneamiento - programa de canje de deuda ecuador espana,ministerio del ambiente y agua,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P828S14E037,soluciones integrales de agua potable y saneamiento - programa de canje de deuda ecuador espana,secretaria nacional del agua,sectorial recursos naturales,3056104.54,741677.8899999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3056104.54,741677.8899999999
P829S14E037,fortalecimiento de la gestion de la informacion hidrometeorologica - hidrogeologica y sociocultural del agua en el,secretaria nacional del agua,sectorial recursos naturales,1671110.04,0.0,134400.0,67200.0,0.0,0.0,0.0,0.0,0.0,0.0,1805510.04,67200.0
P82S03E024,estudios para el proyecto multifinalitario puma,secretaria nacional de planificacion y desarrollo senplades,sectorial administrativo,1249127.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1249127.67,0.0
P82S04E609,estudios para el proyecto multifinalitario puma,ministerio del ambiente y agua,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P830S04E609,mantenimiento sistema de riego y caminos vecinales en areas de riego,ministerio del ambiente y agua,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P830S14E037,mantenimiento sistema de riego y caminos vecinales en areas de riego,secretaria nacional del agua,sectorial recursos naturales,556979.3300000001,25074.68,18261.6,0.0,18261.6,0.0,0.0,0.0,0.0,0.0,593502.53,25074.68
P831S04E609,plan y manejo de cuencas hidrograficas,ministerio del ambiente y agua,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P831S14E037,plan y manejo de cuencas hidrograficas,secretaria nacional del agua,sectorial recursos naturales,1161054.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161054.53,0.0
P832S04E609,proyecto de riego carrizal chone,ministerio del ambiente y agua,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P832S14E037,proyecto de riego carrizal chone,secretaria nacional del agua,sectorial recursos naturales,1706317.8500000006,220656.8,703920.5,302400.0,279313.44,62467.17,0.0,0.0,0.0,0.0,2689551.7900000005,585523.97
P833S14E037,control de inundaciones cuenca baja del guayas,secretaria nacional del agua,sectorial recursos naturales,10842053.320000002,6604937.940000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10842053.320000002,6604937.940000001
P834S14E037,revestimiento tunel cerro azul ( 7 km),secretaria nacional del agua,sectorial recursos naturales,346403.83999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346403.83999999997,0.0
P835S04E609,terminacion del sistema de riego zapotillo,ministerio del ambiente y agua,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P835S14E037,terminacion del sistema de riego zapotillo,secretaria nacional del agua,sectorial recursos naturales,2801651.0599999996,0.0,2329806.8099999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5131457.869999999,0.0
P836S14E037,estudios para el proyecto multiproposito tumbabiro,secretaria nacional del agua,sectorial recursos naturales,239665.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239665.82,0.0
P837S14E037,terminos de referencia para la contratacion de la fiscalizacion de los estudios del proyecto multiproposito chal,secretaria nacional del agua,sectorial recursos naturales,165222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165222.0,0.0
P838S04E609,rehabilitacion sistemas y asistencia tecnica juntas de agua potable,ministerio del ambiente y agua,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P838S14E037,rehabilitacion sistemas y asistencia tecnica juntas de agua potable,secretaria nacional del agua,sectorial recursos naturales,29431.26,0.0,2674041.3599999994,0.0,49230.380000000005,0.0,0.0,0.0,0.0,0.0,2752702.999999999,0.0
P839S14E037,estudios para la identificacion y caracterizacion de las fuentes de contaminacion en las unidades hidricas super,secretaria nacional del agua,sectorial recursos naturales,377208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377208.0,0.0
P83S03E024,cartera de proyectos nuevos para preinversion,secretaria nacional de planificacion y desarrollo senplades,sectorial administrativo,5769873.469999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5769873.469999999,0.0
P840S04E609,obras de agua potable y saneamiento cantones afectados por el volcan tungurahua,ministerio del ambiente y agua,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P840S14E037,obras de agua potable y saneamiento cantones afectados por el volcan tungurahua,secretaria nacional del agua,sectorial recursos naturales,433143.66000000003,0.0,752876.8599999999,0.0,473002.11000000004,0.0,0.0,0.0,0.0,0.0,1659022.6300000001,0.0
P841S04E609,mejoramiento y ampliacion del sistema de agua potable la estancilla provincia de manabi,ministerio del ambiente y agua,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P841S14E037,mejoramiento y ampliacion del sistema de agua potable la estancilla provincia de manabi,secretaria nacional del agua,sectorial recursos naturales,1299468.0,45248.0,473400.0,0.0,264600.0,0.0,0.0,0.0,0.0,0.0,2037468.0,45248.0
P842S14E371,evaluacion de la eficiencia energetica en alumbrado publico mediante la implementacion de laboratorios,instituto nacional de eficiencia energetica y energias renovables,sectorial recursos naturales,993546.4500000002,501060.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993546.4500000002,501060.33
P843S14E371,estudio de alternativas para aprovechamiento energetico de biomasa residual del proyecto pinon para galapagos,instituto nacional de eficiencia energetica y energias renovables,sectorial recursos naturales,1233838.5799999998,290670.37,1016626.68,380701.63999999996,0.0,0.0,0.0,0.0,0.0,0.0,2250465.26,671372.01
P843S14E427,estudio de alternativas para aprovechamiento energetico de biomasa residual del proyecto pinon para galapagos,instituto de investigacion geologico y energetico,sectorial recursos naturales,0.0,0.0,150651.6,62155.3,98157.92000000001,71999.90999999999,0.0,0.0,0.0,0.0,248809.52000000002,134155.21
P844S14E371,evaluacion e implementacion de metodologias de elaboracion de balance y prospectiva energetica para la soberani,instituto nacional de eficiencia energetica y energias renovables,sectorial recursos naturales,615578.24,244038.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615578.24,244038.13
P845S14E371,estudio de optimizacion energetica de cadenas logisticas de transporte de carga pesada,instituto nacional de eficiencia energetica y energias renovables,sectorial recursos naturales,721168.81,331870.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721168.81,331870.68
P846S14E371,caracterizacion termica de materiales y elementos constructivos para edificaciones sostenibles mediante imple,instituto nacional de eficiencia energetica y energias renovables,sectorial recursos naturales,432462.41000000015,207888.26,195527.14999999997,51129.7,0.0,0.0,0.0,0.0,0.0,0.0,627989.56,259017.96000000002
P847S14E416,equipamiento del laboratorio de hidrocarburos de la arch para fortalecimiento de sus actividades de control,agencia de regulacion y control hidrocarburifero arch,sectorial recursos naturales,2427411.37,188129.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2427411.37,188129.25
P848S14E418,evaluacion del potencial hidrocarburifero determinacion de aspectos socio-ambientales contractuales y economi,secretaria de hidrocarburos sh,sectorial recursos naturales,0.0,0.0,1006634.5500000002,348652.24,0.0,0.0,0.0,0.0,0.0,0.0,1006634.5500000002,348652.24
P849S14E418,fortalecimiento del manejo de datos del sector hidrocarburifero a traves de la creacion del banco de informacion petrolera,secretaria de hidrocarburos sh,sectorial recursos naturales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P84S03E024,estudio de prefactibilidad del tren de carga electrico del ecuador,secretaria nacional de planificacion y desarrollo senplades,sectorial administrativo,11144446.530000001,0.0,373810.62,0.0,1755183.1500000001,0.0,0.0,0.0,0.0,0.0,13273440.3,0.0
P84S03E608,estudio de prefactibilidad del tren de carga electrico del ecuador,secretaria tecnica de planificacion planifica ecuador,sectorial administrativo,0.0,0.0,0.0,0.0,501480.9,0.0,0.0,0.0,0.0,0.0,501480.9,0.0
P850S14E419,plan de mejoramiento de los sistemas de distribucion de energia electrica pmd-2011,ministerio de energia y recursos naturales no renovables,sectorial recursos naturales,0.0,0.0,136584223.22,7335672.069999999,210898256.32,49863852.23,0.0,0.0,0.0,0.0,347482479.53999996,57199524.3
P850S14E421,plan de mejoramiento de los sistemas de distribucion de energia electrica pmd-2011,ministerio de electricidad y energia renovable,sectorial recursos naturales,1518480004.52,589566459.2700001,1993904972.46,298788778.33000004,0.0,0.0,0.0,0.0,0.0,0.0,3512384976.98,888355237.6000001
